00001094,Miranda,Eaton,14,RB,55,24275,6316871
00001095,Gina,Powell,31,RB,63,6433,1390356
00001096,Ashley,Ho,08,RB,2,23467,4188403
00001097,Robert,Avila,08,QB,11,7027,1579264
00001098,Brandon,Bell,09,QB,77,21656,8153879
00001099,Andrew,Duarte,05,QB,68,8489,6220394
00001100,Mrs.,Elizabeth,09,QB,66,10885,4740188
00001101,Crystal,Beck,12,QB,38,23505,2305020
00001102,Ann,Vargas,04,RB,28,51,8047609
00001103,Linda,Moore,24,QB,64,19844,5109210
00001104,Mary,Garner,26,WR,49,18957,3650649
00001105,Sarah,Saunders,26,WR,9,17200,4335296
00001106,Ashley,Reilly,02,QB,81,18633,3850539
00001107,Randall,Morris,24,RB,97,22915,7329786
00001108,Jamie,Arroyo,28,WR,99,17779,5765829
00001109,Brittany,Shaw,24,WR,49,7219,1703415
00001110,Heather,Garcia,30,WR,8,2387,8505891
00001111,Claudia,Morgan,29,RB,98,646,6816414
00001112,Miguel,Ward,12,RB,55,13384,3011313
00001113,Frank,Carter,13,RB,61,10758,6732640
00001114,Felicia,Wall,06,WR,86,18114,8294153
00001115,Michael,Krueger,07,QB,96,9838,5782616
00001116,Carolyn,Mitchell,08,QB,98,15387,6297342
00001117,Latoya,Erickson,31,RB,64,16131,4040623
00001118,Jeffrey,Payne,31,RB,82,8569,9423567
00001119,Karen,Curtis,22,WR,71,18704,1321636
00001120,Joseph,Brandt,28,QB,54,11134,8894840
00001121,Judith,Johnson,29,QB,3,9806,2230331
00001122,Rebecca,Rhodes,22,RB,88,19189,3768980
00001123,Christian,Delgado,20,QB,76,22521,3556997
00001124,Patricia,Foster,01,WR,23,17419,9304499
00001125,Joseph,West,13,RB,8,11362,9334723
00001126,Nathaniel,Cohen,01,WR,19,20225,1256715
00001127,Justin,Alvarado,32,WR,40,23836,5290241
00001128,Michael,Wilson,12,WR,83,13359,6649262
00001129,Austin,Shepard,20,WR,58,15150,3163280
00001130,Latoya,Boyd,23,RB,82,10327,7735165
00001131,David,Schmidt,13,WR,90,1052,1919284
00001132,Troy,Hogan,14,QB,33,16265,3890404
00001133,Joyce,Anderson,21,QB,71,9095,2463146
00001134,Maria,Hall,30,RB,18,21989,9679655
00001135,Sonya,Carroll,18,RB,83,15252,8203180
00001136,Robert,Mendez,29,RB,36,639,1550240
00001137,Alyssa,Martinez,13,RB,90,21961,8252184
00001138,Cassandra,Allison,05,RB,57,14886,3250728
00001139,Anthony,Clay,30,WR,3,8602,5842566
00001140,Sarah,Smith,17,WR,31,503,7455537
00001141,Heather,Butler,24,QB,41,15537,6587024
00001142,Amanda,Schmidt,15,RB,62,1481,2789782
00001143,Carlos,Massey,20,WR,80,2241,6888879
00001144,Michael,Roberts,08,QB,16,290,6975005
00001145,Tiffany,Reyes,23,RB,83,8016,7588131
00001146,Patricia,Banks,06,RB,1,12707,2660037
00001147,Rodney,Murray,22,RB,91,10633,2706221
00001148,Kevin,Silva,07,WR,82,20581,1409238
00001149,Joe,Petersen,27,QB,90,3228,2576237
00001150,Rebecca,Briggs,27,RB,85,4142,8662569
00001151,Nicholas,Morales,20,QB,3,4575,4842810
00001152,Colleen,Williams,03,QB,82,24169,8869308
00001153,Amanda,Kim,12,RB,61,6078,2119945
00001154,Kelly,Bird,31,RB,68,16943,6975904
00001155,Jeremy,Chambers,24,QB,95,1647,8465601
00001156,Mark,Price,02,WR,18,17338,3107682
00001157,Melissa,Duncan,01,RB,35,9371,8230293
00001158,Brian,Acevedo,15,QB,15,20146,8632426
00001159,Charles,Wright,26,QB,2,6164,1387547
00001160,Courtney,Pena,25,WR,31,14228,9285620
00001161,William,Franklin,11,QB,32,195,3004318
00001162,Troy,Ortega,32,QB,39,1540,3106113
00001163,Dwayne,Ross,32,QB,92,3023,2048834
00001164,Miguel,Mercado,20,RB,66,11207,3643098
00001165,Patrick,Chapman,15,WR,35,15360,2980699
00001166,Heather,Ryan,13,QB,88,11850,7029742
00001167,Heather,Graves,24,QB,85,23082,9595469
00001168,Kathy,Mcbride,18,RB,16,16443,8125363
00001169,Christopher,Hurst,13,WR,92,23452,8047292
00001170,Danielle,Garner,04,QB,97,6361,3783770
00001171,Clayton,Hutchinson,06,WR,86,9226,1027623
00001172,Dennis,Johnson,12,RB,0,11682,5329041
00001173,Vicki,Mckinney,09,QB,17,16510,1924228
00001174,Jennifer,Fernandez,03,RB,84,7744,7534309
00001175,Kerry,Carrillo,05,RB,24,9334,8384548
00001176,Blake,Boyd,01,QB,24,7676,1479137
00001177,Sylvia,Berger,24,QB,67,1282,1161916
00001178,Leslie,Davis,09,WR,58,3511,5653783
00001179,Amanda,Ellis,21,WR,86,622,7260012
00001180,Jennifer,Davis,17,WR,38,18754,3798420
00001181,Tiffany,Mason,22,WR,22,24212,8212756
00001182,Mr.,Francisco,22,WR,90,9944,2350146
00001183,Wayne,Green,17,QB,75,12222,1836147
00001184,Jennifer,Mclaughlin,03,WR,24,16704,7680242
00001185,Lisa,Gutierrez,06,QB,52,10998,8920711
00001186,Dustin,Davenport,14,RB,99,19772,4332385
00001187,Jessica,Nguyen,12,WR,31,24954,4425242
00001188,Sandra,Brooks,10,RB,64,13503,6690144
00001189,Mary,Green,18,RB,79,9460,6417052
00001190,Jared,Evans,09,RB,46,20633,9945591
00001191,Paul,Lopez,31,WR,89,13000,6948279
00001192,Michelle,Bryan,28,WR,18,9520,9630442
00001193,Traci,Davis,12,QB,68,6786,4371266
00001194,Jeremy,Wolfe,09,QB,94,3051,8498767
00001195,Ralph,Burns,27,QB,99,23250,7197505
00001196,Alicia,Hartman,10,RB,61,15800,6160773
00001197,Courtney,Singh,23,WR,8,14047,9482308
00001198,Stacy,Taylor,18,QB,4,12463,3969316
00001199,Molly,Wilson,04,WR,95,1302,4330118
00001200,Tonya,Davis,11,WR,73,12720,5109971
00001201,Michael,Kirby,30,RB,47,24758,8032256
00001202,Paul,Sanchez,30,RB,6,3892,8208851
00001203,Evan,Krause,27,RB,49,20181,2351737
00001204,Patrick,Perez,27,RB,81,16651,8079923
00001205,Derek,Donaldson,28,RB,91,20285,5693471
00001206,Matthew,Johnson,02,WR,4,9034,6359202
00001207,Samantha,Velasquez,14,WR,65,21656,5536056
00001208,Elijah,Spencer,19,QB,83,22066,5693089
00001209,Eugene,Holmes,05,WR,24,24390,4531681
00001210,Michelle,Barr,17,RB,82,22779,9359991
00001211,Richard,Steele,10,WR,54,22578,8745796
00001212,Ashley,Byrd,25,QB,44,24039,7744950
00001213,Catherine,Brown,23,RB,59,19418,1082801
00001214,Melissa,Duke,07,QB,46,18393,1592404
00001215,Haley,Nichols,06,WR,33,23268,4450353
00001216,Alexandra,Skinner,17,RB,99,20534,7037814
00001217,Steve,Johnson,21,QB,42,9097,5439161
00001218,Laura,Conrad,14,WR,57,20847,9851020
00001219,Kevin,Underwood,31,WR,52,6469,3961778
00001220,Todd,Armstrong,19,RB,20,24220,3889013
00001221,Gina,Holmes,26,QB,45,9518,3719488
00001222,Adam,Adkins,05,WR,64,1082,6686173
00001223,Kenneth,Allen,05,QB,72,5752,8986054
00001224,Jason,Cruz,32,QB,8,4915,8808845
00001225,Jessica,Ward,05,QB,48,18362,1832342
00001226,Melissa,Hodges,08,WR,33,1692,1630425
00001227,Christy,Hancock,06,WR,5,4693,3813803
00001228,Timothy,Hubbard,29,QB,49,8676,3446484
00001229,Tonya,Mcdaniel,14,WR,15,11693,8426649
00001230,Nichole,Medina,28,WR,35,8850,7870373
00001231,Caitlin,Rios,02,RB,75,12156,2077427
00001232,Julia,Peck,01,RB,5,566,6755374
00001233,Meagan,Morgan,26,RB,0,12242,7722720
00001234,Tina,Edwards,16,QB,34,19969,2614198
00001235,Mike,Harris,08,QB,57,5367,8977759
00001236,Dakota,Charles,15,WR,60,5012,2929045
00001237,Frank,Brown,28,RB,64,18169,5087352
00001238,Monica,Patel,11,RB,92,11081,3315562
00001239,Diane,Russell,14,QB,58,17948,8879973
00001240,Christopher,Davis,16,QB,100,22934,9913201
00001241,Stephanie,Wade,20,QB,51,2101,5289796
00001242,Paige,Trujillo,16,RB,85,7436,3537297
00001243,Adam,Smith,02,QB,90,17196,7818823
00001244,Aaron,Burton,10,RB,45,7134,7502626
00001245,Ashley,Turner,22,WR,3,16560,9118098
00001246,Maurice,Avila,09,WR,2,24973,8412212
00001247,Thomas,Butler,28,RB,72,19215,2698574
00001248,Debra,Stokes,29,WR,20,13383,3473540
00001249,Scott,Hamilton,22,RB,70,8010,7058775
00001250,Jason,Montgomery,18,RB,34,12458,4229105
00001251,Misty,Ewing,29,RB,6,7555,2379885
00001252,Dr.,Kelly,12,RB,10,17782,9265055
00001253,Jennifer,Moore,04,QB,61,19052,5780626
00001254,Anne,Hart,05,RB,10,5179,4854942
00001255,Michael,West,12,WR,10,1740,9894767
00001256,Karen,Smith,22,QB,100,7301,5181712
00001257,Paul,Cline,22,RB,99,3206,1643099
00001258,Michelle,Goodwin,28,QB,33,16221,9578828
00001259,Casey,Martin,24,RB,81,13497,6824706
00001260,Mark,Daniel,22,WR,62,9700,7287912
00001261,Paige,Villanueva,30,RB,57,16785,3256730
00001262,Jason,Ford,28,RB,65,21350,6787494
00001263,Joseph,Montgomery,07,QB,54,9884,5082174
00001264,Andrew,Banks,04,RB,10,24528,9854520
00001265,Teresa,Edwards,02,WR,94,24687,2869016
00001266,Jose,Allen,07,WR,62,18256,3593249
00001267,Dennis,Clark,02,WR,13,21566,6492609
00001268,William,Anderson,19,RB,29,13714,4353950
00001269,Jason,Bailey,23,QB,35,10514,8893697
00001270,Jaime,Whitney,29,WR,15,4089,3651642
00001271,Jesse,Torres,13,WR,94,5876,6574390
00001272,Kevin,Johnson,31,RB,21,10885,6297982
00001273,Chad,Herrera,28,WR,53,23269,1329581
00001274,Tracy,Barker,27,QB,92,22279,4806874
00001275,Kelly,King,13,QB,18,13348,9977418
00001276,Derek,Friedman,23,QB,79,24658,8162783
00001277,Christopher,May,28,WR,58,17330,2856276
00001278,James,Stewart,14,QB,46,22602,2958286
00001279,Mary,Lopez,15,WR,23,18971,9554280
00001280,Lori,Burns,19,WR,61,13564,8219915
00001281,Jason,Harris,29,QB,65,4438,5234653
00001282,Charles,Hudson,20,QB,7,2754,8450663
00001283,Jamie,Rhodes,24,RB,56,5169,2352941
00001284,Dr.,Victoria,10,WR,64,11273,2381773
00001285,Brittany,Montoya,01,QB,5,6123,7459931
00001286,Sergio,Crane,10,WR,57,828,1074115
00001287,Tyler,Lowery,23,QB,33,9744,8087540
00001288,Katherine,Morris,05,RB,57,16688,7200748
00001289,Edgar,Macias,17,WR,97,24208,9270452
00001290,Kimberly,Davila,05,WR,11,13407,6570147
00001291,Noah,Miller,09,WR,7,21198,7725518
00001292,Sarah,Snow,27,WR,57,3276,4098835
00001293,Stephanie,Hunt,06,QB,71,10167,9340376
00001294,Richard,Sims,14,RB,42,20772,1385389
00001295,Paul,Peters,14,QB,69,8671,2086962
00001296,Billy,Tran,19,QB,90,17736,8501247
00001297,Benjamin,Holland,18,RB,8,18573,5351569
00001298,Amanda,Collins,01,QB,92,19431,6969766
00001299,Andrew,Campbell,13,QB,78,12656,6510805
00001300,Erin,Gutierrez,02,WR,63,12016,3652079
00001301,Jessica,Miller,12,RB,16,8984,9511120
00001302,Kelly,Espinoza,02,QB,25,24388,3246956
00001303,Matthew,Martinez,28,WR,11,13433,9698704
00001304,Andres,Jackson,03,QB,69,22866,1400977
00001305,William,Hanson,20,RB,50,16720,1254733
00001306,Victor,Larson,26,RB,46,21352,1967914
00001307,Taylor,Fernandez,23,QB,75,10925,8068201
00001308,Tamara,Horton,06,WR,57,23329,3923246
00001309,Scott,Gibson,03,WR,87,2462,8024933
00001310,Pamela,Stephens,18,RB,92,1579,5373878
00001311,Miss,Alyssa,18,RB,93,12155,2200034
00001312,Dr.,Crystal,31,QB,5,16644,3315757
00001313,Stephen,Rice,15,RB,90,6814,7238920
00001314,James,Ramirez,19,QB,77,2127,3374177
00001315,Nancy,Osborn,02,RB,40,2760,8335936
00001316,Rhonda,Miller,27,WR,87,4130,7197458
00001317,Janice,Cruz,02,QB,26,8953,8438286
00001318,Jessica,Gardner,26,RB,79,4076,1391142
00001319,Douglas,Bishop,21,RB,94,14707,5590220
00001320,Robert,Mann,06,QB,1,11031,9185964
00001321,Joseph,Allen,08,RB,28,3500,2659796
00001322,Steven,Fry,02,QB,2,12654,7675491
00001323,Joseph,Rollins,10,QB,67,20127,8853542
00001324,Kelsey,Greene,03,WR,78,7962,8818311
00001325,Caitlin,Moore,29,QB,34,6634,7298508
00001326,Todd,Lozano,15,RB,26,4964,5857851
00001327,James,Flores,06,RB,2,12930,5839156
00001328,Jordan,Valencia,20,QB,85,3711,4117320
00001329,Shannon,White,06,QB,39,22853,1847268
00001330,John,Perez,19,RB,85,13080,1784338
00001331,Johnny,Nichols,06,QB,38,14171,6897363
00001332,Leah,Riley,07,WR,53,14718,3592745
00001333,John,Berry,29,QB,45,8640,7799750
00001334,Gregg,Garcia,01,QB,81,2442,7351797
00001335,Ashley,Coleman,16,QB,92,3697,2492556
00001336,Dr.,Mary,28,RB,57,515,2760352
00001337,Catherine,Russell,10,QB,0,3123,9032318
00001338,Linda,Park,30,RB,81,17093,3239360
00001339,Debra,Johnson,23,WR,42,19941,1016802
00001340,Madison,Anderson,32,RB,76,10584,2247741
00001341,Howard,Cooke,13,RB,24,7638,4237879
00001342,Tammy,Dalton,29,WR,86,1247,8927551
00001343,Tracy,Sparks,27,RB,17,14790,9270440
00001344,Richard,Lowe,28,QB,89,15663,4344861
00001345,Benjamin,Howard,27,RB,71,17612,9053006
00001346,Andrew,Miles,29,QB,40,15659,1958511
00001347,Kyle,Foster,31,RB,30,2727,1182821
00001348,Amy,Miller,07,QB,40,2478,5320882
00001349,Anna,Fletcher,18,QB,67,7112,4340777
00001350,Michelle,Phillips,22,RB,70,7769,5302355
00001351,Devon,Norman,08,WR,19,23718,7575806
00001352,Jacqueline,Miller,27,RB,86,13471,7730323
00001353,Sarah,Mahoney,26,WR,61,24697,1926144
00001354,Kara,Campbell,28,WR,49,5710,4451207
00001355,Jasmine,Howard,09,WR,9,15913,7796551
00001356,Joshua,Valdez,01,RB,30,17391,4981504
00001357,Donna,Brooks,25,QB,33,17440,7281866
00001358,Carl,Robbins,01,RB,37,15054,3630202
00001359,Whitney,Steele,28,QB,54,12959,3667022
00001360,Elizabeth,Gray,06,QB,21,14556,6649477
00001361,Susan,Yates,32,WR,8,15366,5684853
00001362,Randy,Nguyen,29,QB,89,4106,3140336
00001363,Christopher,Avila,27,RB,5,5388,9586301
00001364,Jared,Lane,31,RB,42,11508,8035148
00001365,Mr.,Cory,29,RB,46,368,4293002
00001366,Alexandra,Harrison,17,QB,87,12252,5445808
00001367,Brenda,Thompson,31,QB,21,10098,5773828
00001368,Penny,Alexander,09,WR,0,19030,5905887
00001369,Erin,Rodriguez,11,RB,48,6057,1060691
00001370,Bruce,Smith,30,WR,21,11629,9648169
00001371,Kimberly,Henderson,16,QB,99,10923,5709763
00001372,Elizabeth,Johnson,23,RB,23,11559,1303827
00001373,Laura,Tucker,30,WR,8,22284,4789580
00001374,Alec,Thomas,10,WR,62,15818,1745478
00001375,Morgan,Bray,21,QB,30,6501,9614544
00001376,Patricia,Mclean,31,QB,85,4445,5783874
00001377,Emily,Jennings,19,QB,84,23942,5080873
00001378,Bryan,Hardin,19,QB,45,23536,7095079
00001379,Kelsey,Webster,03,WR,88,876,6113271
00001380,Kristen,Garza,27,QB,18,1248,2492142
00001381,Claudia,Cook,30,QB,51,16969,9974116
00001382,Ryan,Page,20,QB,1,9061,2181579
00001383,Nicole,Johnson,29,QB,86,5665,7407122
00001384,Shannon,Rivers,30,QB,42,20697,7322688
00001385,Brenda,Martinez,10,RB,9,12147,6101051
00001386,Tracy,Salinas,23,RB,25,1880,1402304
00001387,Jeffrey,Young,10,QB,98,12639,5851456
00001388,Sharon,Glover,30,WR,27,9111,7522741
00001389,Laura,Calderon,20,WR,65,2276,2175221
00001390,Crystal,Torres,31,RB,78,1688,3176423
00001391,Mary,Wilkerson,18,QB,6,17526,4693794
00001392,James,Matthews,20,WR,96,2413,9868215
00001393,Steven,Schwartz,20,QB,48,3398,1360819
00001394,David,Molina,07,RB,1,3577,3786366
00001395,Julie,Richards,05,QB,17,7165,5605944
00001396,Steven,Peterson,25,WR,75,9372,6051375
00001397,Mary,Collins,17,RB,99,14871,3144689
00001398,Samuel,Duncan,10,RB,97,18830,7578885
00001399,Rebecca,Holden,10,RB,24,1399,4192036
00001400,Justin,Lee,14,QB,99,11249,6906369
00001401,Eric,Turner,04,QB,32,11447,2603977
00001402,Marcus,Brewer,30,QB,98,2898,5156334
00001403,Ethan,Brown,19,WR,20,24138,9181636
00001404,Meghan,Ramos,23,RB,16,15835,3310262
00001405,Cathy,Kelley,22,QB,13,22524,4827091
00001406,Joshua,Stephens,02,WR,30,4703,2503861
00001407,Laura,Watts,29,RB,85,9624,1839055
00001408,Dakota,Gray,16,WR,13,11354,4449351
00001409,Noah,Parks,24,RB,11,23692,6292791
00001410,Kathryn,Morris,31,QB,7,11856,2396829
00001411,Mrs.,Katelyn,20,QB,2,5371,7707403
00001412,Nathan,Hooper,01,RB,81,12689,2329636
00001413,Samantha,Rogers,23,RB,92,14569,8161565
00001414,James,Huynh,23,RB,66,6002,7307708
00001415,Michael,Martin,32,QB,42,4505,5413216
00001416,Lawrence,Clark,30,WR,81,22277,8747421
00001417,Michelle,Stewart,03,QB,49,3823,7025354
00001418,Mark,Schroeder,07,WR,73,6293,5106991
00001419,Shawn,Lee,21,QB,85,4673,1039550
00001420,Danielle,Keith,13,QB,42,18860,5810690
00001421,Kelly,Gibson,07,RB,62,7261,1234948
00001422,Sandra,Long,23,WR,37,23467,1203811
00001423,Maxwell,Jones,12,WR,38,8918,3970429
00001424,David,Martin,27,WR,85,12741,4814472
00001425,Don,Harvey,10,WR,29,12266,1971618
00001426,Jeffrey,Rodriguez,08,RB,4,12189,6968506
00001427,Ryan,Hernandez,04,RB,92,18088,5278050
00001428,Kimberly,Hudson,01,RB,49,13757,4544951
00001429,Brandon,Garcia,05,WR,97,19058,7287053
00001430,Jack,Rosales,26,WR,8,7444,8137187
00001431,Sarah,Davidson,18,RB,10,17385,5954299
00001432,Bobby,Velasquez,18,QB,62,14910,7110215
00001433,Patricia,Owen,01,WR,15,6572,3367359
00001434,Douglas,Cooper,12,WR,43,14882,8579942
00001435,Diana,Morales,17,WR,58,7316,8924716
00001436,Laura,Johnson,25,WR,50,22855,7740770
00001437,Daniel,Jones,13,QB,5,8929,6436106
00001438,Jack,Henry,09,WR,57,9753,9038222
00001439,Bruce,Thompson,25,RB,99,15247,1024781
00001440,Aaron,Watson,05,RB,51,5029,7502488
00001441,Kevin,Noble,06,RB,91,16621,1544862
00001442,Robert,Serrano,12,WR,16,6991,8678742
00001443,Joseph,Harrison,14,WR,81,1642,3104953
00001444,Eric,Mills,10,QB,75,11122,7724511
00001445,Michael,Tanner,22,RB,81,9222,6440851
00001446,Christopher,Fleming,09,QB,57,14134,6689642
00001447,Kimberly,Martin,15,WR,65,14209,2304376
00001448,Miguel,Hurst,21,WR,45,21046,1272384
00001449,Michael,Lyons,21,RB,33,5273,2137846
00001450,Hannah,Soto,26,QB,55,16098,2571284
00001451,Mary,Cooper,28,QB,59,8467,2548512
00001452,Andre,Zhang,16,RB,16,10846,4565726
00001453,Loretta,Garrett,21,RB,87,4351,6745897
00001454,Robert,Cox,11,WR,28,16060,1335546
00001455,Adriana,Sherman,15,QB,38,6081,3163527
00001456,Jeffrey,Wall,31,QB,96,413,6852714
00001457,Jeffrey,Jones,25,RB,81,21102,1229393
00001458,Austin,Williams,13,WR,28,6644,6548407
00001459,Jill,Garner,16,WR,46,15679,3228045
00001460,Brendan,Lynch,23,WR,59,21912,9787703
00001461,Christian,Poole,27,QB,50,21059,6621908
00001462,Connie,Becker,07,WR,91,20525,5703095
00001463,Trevor,Adams,28,WR,11,8225,8633694
00001464,Gina,Flores,15,RB,21,19286,3982248
00001465,Ian,Mendez,20,QB,88,5884,2220327
00001466,Kimberly,Smith,19,WR,77,17624,6738181
00001467,Matthew,Lucas,02,RB,81,10608,3108565
00001468,Denise,Scott,12,RB,74,21473,4403849
00001469,Stephen,Gates,07,QB,11,967,1497047
00001470,Jonathan,Page,31,RB,1,15909,5993654
00001471,Corey,Morgan,19,WR,24,21080,7605388
00001472,Kiara,Glover,13,RB,8,11365,7232477
00001473,Victoria,Guerra,32,RB,45,21886,1387669
00001474,Brandi,Heath,07,RB,2,20573,8213565
00001475,Heidi,Chandler,01,RB,12,4581,6775432
00001476,Vanessa,Thompson,19,RB,45,23744,1173509
00001477,Lisa,Johnson,13,WR,62,186,1409693
00001478,Jason,Shaffer,16,QB,80,10160,4480836
00001479,Charles,Green,32,WR,45,2922,8989241
00001480,Kendra,Lee,11,RB,70,3974,4243763
00001481,Jared,Brown,30,QB,1,18639,2624660
00001482,Tara,Ward,12,WR,43,15723,3938401
00001483,Julia,Byrd,24,WR,7,1567,8389022
00001484,Gilbert,Sandoval,11,QB,53,1244,5777807
00001485,Ross,Wong,29,WR,68,17508,8839921
00001486,William,Crawford,10,WR,85,11873,4023195
00001487,Anne,Hall,10,QB,45,6861,7650506
00001488,Ashley,Johnson,24,WR,48,3611,1350662
00001489,Wesley,Thomas,05,QB,48,3116,2072863
00001490,Brent,Dorsey,01,RB,87,14716,5120439
00001491,Michelle,Rodriguez,32,RB,66,10831,9689043
00001492,Carla,Jones,09,QB,39,6316,1976061
00001493,Chelsea,Wilson,15,RB,75,1985,9732167
00001494,Stephanie,Jackson,31,WR,89,24032,5104071
00001495,Paige,Nguyen,05,RB,2,10959,3723194
00001496,Dr.,Brandon,05,WR,55,24194,8102204
00001497,Rebecca,Cook,17,WR,29,1311,9263503
00001498,Katelyn,Buckley,05,QB,82,12496,4901250
00001499,Amanda,Hicks,27,QB,7,24229,7819570
00001500,Carol,Carroll,29,WR,18,2221,6604788
00001501,Summer,Andrade,18,WR,32,1020,7910370
00001502,Walter,Duarte,15,QB,32,24658,2693057
00001503,Christina,Pierce,27,QB,94,3183,5830269
00001504,April,Solomon,12,QB,51,5180,4949191
00001505,Tommy,Conner,17,QB,72,14068,2963863
00001506,David,Roth,25,QB,91,10271,2650494
00001507,Mary,Miller,24,RB,49,7063,9294370
00001508,Richard,Johnson,28,RB,1,17184,8813807
00001509,Frank,Adkins,08,QB,7,23644,7615053
00001510,Stephanie,Salas,14,RB,50,23304,8895164
00001511,Katie,Jones,30,RB,96,2264,1745389
00001512,Jennifer,Powell,14,QB,0,17004,7220499
00001513,Paige,Cooke,17,RB,71,7978,7810793
00001514,Brian,Gonzales,02,QB,23,20437,7508481
00001515,Johnny,Walker,22,WR,27,24610,5398939
00001516,Melissa,Fitzgerald,26,RB,67,19043,1770097
00001517,Matthew,Smith,20,RB,13,15808,7889108
00001518,Stephanie,Howell,19,QB,13,8378,8516847
00001519,Tracy,Stanley,32,QB,44,11029,8843473
00001520,John,Cortez,25,RB,31,13052,4839595
00001521,John,Hancock,20,RB,22,4010,1407116
00001522,Mary,Rojas,20,WR,94,8988,8162563
00001523,Heather,Diaz,16,RB,77,883,5249744
00001524,Sophia,Rodriguez,32,RB,82,24688,8121221
00001525,Eric,Lee,09,RB,17,24970,8901743
00001526,Austin,Williams,27,QB,42,2553,8498894
00001527,Julian,Shepherd,28,QB,100,17429,3690767
00001528,Jackie,Callahan,02,WR,14,12952,7232883
00001529,Melinda,Hawkins,23,WR,59,6172,3507896
00001530,William,Lee,23,QB,99,8933,2286347
00001531,April,Whitney,09,RB,70,13,3994261
00001532,Dr.,Julia,03,RB,34,4882,8803761
00001533,Miss,Leslie,24,WR,87,14791,2513510
00001534,Thomas,Conley,29,QB,93,7743,7188848
00001535,Donna,Jones,11,RB,53,9565,6540035
00001536,Lisa,Ruiz,11,WR,27,19069,7213558
00001537,Diane,Whitehead,07,WR,49,7210,8691750
00001538,Jessica,Lopez,20,RB,15,17364,8581074
00001539,Brandon,Robbins,10,WR,65,17103,4176573
00001540,Joshua,Davies,16,RB,68,18465,5425428
00001541,Kim,Garner,22,WR,58,9481,9028136
00001542,Rebecca,Smith,05,RB,45,2339,7792885
00001543,Brian,Park,29,QB,19,1616,3633756
00001544,Joseph,Horn,29,RB,59,16286,2845132
00001545,Marcus,Caldwell,26,RB,75,1378,5033308
00001546,Yesenia,Dickson,24,WR,20,16254,4573512
00001547,Scott,Adams,15,RB,39,22097,7324881
00001548,Deborah,Velazquez,18,QB,17,3115,7939653
00001549,Justin,Gibbs,26,QB,21,134,7800918
00001550,Jamie,Stephens,20,QB,36,2625,6343838
00001551,David,Bauer,17,QB,90,15911,7208938
00001552,Rachel,Williams,25,WR,1,6336,8735637
00001553,Elizabeth,Gonzalez,22,WR,89,3571,3598633
00001554,Lisa,Kelly,20,WR,25,6320,8459620
00001555,Paige,Williams,20,RB,85,15962,6964319
00001556,Jason,Ballard,05,QB,93,21425,2244547
00001557,Maria,Gomez,14,QB,35,14876,4365227
00001558,Emily,Romero,09,WR,31,1205,7406864
00001559,Kari,Hernandez,20,QB,55,24833,6973027
00001560,Jeff,Coleman,25,RB,76,8064,5456504
00001561,Lisa,Lee,31,RB,23,22475,2637049
00001562,Regina,Love,18,QB,9,15299,6139589
00001563,Kristen,Sullivan,15,QB,59,8003,8406371
00001564,Derrick,Butler,02,WR,4,16465,1046146
00001565,John,Mcmillan,29,WR,85,24606,1735266
00001566,Laurie,Archer,11,QB,48,17373,9270323
00001567,Christina,Gomez,08,QB,64,21031,4193673
00001568,Michael,Hunt,04,QB,90,6491,4370221
00001569,Kristin,Delgado,12,WR,86,12117,8073414
00001570,Bryan,Wallace,20,WR,70,24912,2997672
00001571,Jo,Guerra,04,QB,94,19900,6781903
00001572,Kathleen,Reynolds,29,QB,73,2926,4525985
00001573,Jennifer,Beltran,14,WR,46,5306,6388227
00001574,Michael,Barton,20,QB,58,13158,9525836
00001575,Richard,Roberts,01,RB,36,18667,6264236
00001576,Anthony,Brown,05,RB,61,19566,6870178
00001577,Ann,Mercer,19,WR,76,4527,7234684
00001578,Donna,Jefferson,18,QB,9,3687,4533224
00001579,Michael,Olson,32,QB,37,3003,2125345
00001580,Samuel,Mcgee,10,RB,8,11342,7397016
00001581,Teresa,Gonzalez,22,QB,27,20015,4814090
00001582,Kimberly,Gomez,17,WR,44,8683,3257088
00001583,Carol,Cruz,14,WR,78,11709,8953235
00001584,William,Hood,18,RB,14,7440,6862682
00001585,Roberto,Yoder,03,QB,12,10868,9095953
00001586,Teresa,Curtis,12,RB,13,23344,3456999
00001587,Amanda,Watson,32,QB,5,20645,3654544
00001588,Amanda,Perez,32,WR,94,4186,9908540
00001589,Eugene,Robertson,18,QB,84,19047,9930534
00001590,Austin,Stewart,06,RB,82,19832,3200398
00001591,Danny,Mcdonald,26,QB,100,24538,1474944
00001592,Dawn,Brown,25,WR,66,9453,5156819
00001593,Mary,Martinez,09,WR,33,9219,1368996
00001594,Kristin,Davis,24,QB,80,7294,1173005
00001595,James,Reed,17,QB,81,18083,5498032
00001596,Nancy,Fitzgerald,30,RB,54,21390,3040493
00001597,Nicholas,Patterson,17,WR,65,1200,5410292
00001598,Dr.,Christopher,22,QB,29,17255,2195595
00001599,Nancy,Patrick,03,RB,28,4610,6378118
00001600,David,Oliver,02,QB,74,10650,7944619
00001601,Yolanda,Henderson,18,RB,2,17784,7393143
00001602,Kayla,Collins,13,QB,52,22746,1059643
00001603,Amy,Hicks,16,WR,60,4275,9789446
00001604,Kelly,Stevenson,17,WR,7,13866,2513999
00001605,Christopher,Roberts,17,WR,89,17149,7600938
